path,sha256,bytes
_build/nathealth/notebooks/sensitivity_battery_files/libs/bootstrap/bootstrap-81c0645bc19072abdb8a90de0bee1110.min.css,a8ba243ed1f123a9f7a6b30867e44cf72cf3f616b19ee090cf7bf39c0dae4352,420753
_build/nathealth/notebooks/sensitivity_battery_files/libs/bootstrap/bootstrap-icons.css,01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a,99464
_build/nathealth/notebooks/sensitivity_battery_files/libs/bootstrap/bootstrap-icons.woff,f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15,180288
_build/nathealth/notebooks/sensitivity_battery_files/libs/bootstrap/bootstrap.min.js,d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5,80668
_build/nathealth/notebooks/sensitivity_battery_files/libs/clipboard/clipboard.min.js,e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9,9160
_build/nathealth/notebooks/sensitivity_battery_files/libs/quarto-html/anchor.min.js,69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b,5888
_build/nathealth/notebooks/sensitivity_battery_files/libs/quarto-html/popper.min.js,4d50586b184724d39ddfe0f6582861664eddd5e806e5a79e0dbaa832361414d0,20084
_build/nathealth/notebooks/sensitivity_battery_files/libs/quarto-html/quarto-syntax-highlighting-7f8f88aac4f3542376d5c11b86a4c14d.css,96d688dbd4c2de66404fd9b0e75d5b62573cbece9ee7011ca24d8bce1bbe044c,3678
_build/nathealth/notebooks/sensitivity_battery_files/libs/quarto-html/quarto.js,4ecb60f215d96b2af0fe9d985c71e32863b1c993a64725a416ac18b5991c59c6,26830
_build/nathealth/notebooks/sensitivity_battery_files/libs/quarto-html/tabsets/tabsets.js,a9c226bf70e82eaf5476f619cecfb70b4446b87ce4d1634d6404b0b2ba006d15,2882
_build/nathealth/notebooks/sensitivity_battery_files/libs/quarto-html/tippy.css,5969f497d9158d7682f8219c6f13fa67269cdf5bf50a3931d95327151dee5678,1409
_build/nathealth/notebooks/sensitivity_battery_files/libs/quarto-html/tippy.umd.min.js,41181eeec6d7ba64cb9165f0e95563e34e026bde79e7c13aeec83270429b6fae,24033
_build/nathealth/notebooks/sensitivity_battery.html,b9af89c035391db6e39c55064b1de7309220702d626fa2fa274000b22b879780,37775
_build/nathealth/robots.txt,7f010a1e6c0650fefb49154416da636b9fd069a676940cfa52dc79cc04a018bb,71
_build/nathealth/RQ1_chest.qmd,77ee597de0fd326587a336b38d1a820f312156f8cd599aab26a34abd75f8420d,33810
_build/nathealth/RQ1.qmd,ecf2f7f7af569b4d2b3f8404e39690a1924173a02a97aa4db65233950b6f6643,35212
_build/nathealth/RQ2_chest.qmd,572a8a065dab30d1e31c98ad89727dcfddf8c99cc06333aa479284afea015f3d,95331
_build/nathealth/RQ2.qmd,df80d5d8fba3688ddc5ae8db13ddf32449fc1c34ca587eaa2b22e2057bb4dfe7,95736
_build/nathealth/RQ3_chest.qmd,e0b91d924e1e1e3241ad51a61dee402976aead0ac203d44371e2f10fe5f1047b,40278
_build/nathealth/RQ3.qmd,dd5b8fedc0205006af2caff74c61da485d9589f37530c91bf45786120b7d5ae2,40272
_build/nathealth/search.json,eca922a15047ebde84d15f179ae02e39f8db7b7edd4503de05c60bbe0aa363be,2132406
_build/nathealth/site_libs/bootstrap/bootstrap-9e36c55cf7beb5fa1209dbf10630de5c.min.css,c10551abb17d4c732169c04840409cc03d23769e2c2e8c048fed7ff8609e2002,498438
_build/nathealth/site_libs/bootstrap/bootstrap-a2a938b4dd5711f7a799c87bd16ba44c.min 2.css,b3d78f1077461003efc2b21acc3f81ee6ba80468fe09df310b4c339e2e19133c,498438
_build/nathealth/site_libs/bootstrap/bootstrap-a2a938b4dd5711f7a799c87bd16ba44c.min.css,b3d78f1077461003efc2b21acc3f81ee6ba80468fe09df310b4c339e2e19133c,498438
_build/nathealth/site_libs/bootstrap/bootstrap-icons.css,01253947f506e030589e4f33fc7ec7ccdfb9505e2e596dedf16445f12e243c0a,99464
_build/nathealth/site_libs/bootstrap/bootstrap-icons.woff,f55513b7b591cb84a3b87ff0e34ea24d4831d6fedc22e54b911ca64b5b544a15,180288
_build/nathealth/site_libs/bootstrap/bootstrap.min.js,d2ea6c1e0cabca20d18e924b25a1cd0187c38ba7c33f60ab06e1b0402b9bcdb5,80668
_build/nathealth/site_libs/clipboard/clipboard.min.js,e17a1d816e13c0826e0ed7febfabc3277f45571234bde0bf9120829a7169edc9,9160
_build/nathealth/site_libs/quarto-contrib/glightbox/glightbox.min.css,6d3f62d4d17969f9c70e9438cf671004725019e868123f2ebc295a006f8d5d2d,13749
_build/nathealth/site_libs/quarto-contrib/glightbox/glightbox.min.js,03dfe1fbce92a9f17fcd1a1501213bd820d050ab085c338419ab06a3631c9459,55880
_build/nathealth/site_libs/quarto-contrib/glightbox/lightbox.css,6b3fe0e87e89511791431a74df3b4026b4560b17e135440baa8435d0698afd01,640
_build/nathealth/site_libs/quarto-diagram/mermaid-init.js,a68a1b7deabddb8dafadefbeec74f61f0e0c549539547843a3189a2665f3ea7a,14113
_build/nathealth/site_libs/quarto-diagram/mermaid.css,7cde9e49bfab3857c4bd590b86c15c2f46d4b4bdc4af4c9cc3e0480cbd249562,281
_build/nathealth/site_libs/quarto-diagram/mermaid.min.js,07e37dfa97b337ccc85365d57eddf99b9706f09db3b59b260d0333b23b343c4b,2748992
_build/nathealth/site_libs/quarto-html/anchor.min.js,69098e105d990f834cff1b7886d873444228ff63c590e5ff834d568f1115ed8b,5888
_build/nathealth/site_libs/quarto-html/popper.min.js,4d50586b184724d39ddfe0f6582861664eddd5e806e5a79e0dbaa832361414d0,20084
_build/nathealth/site_libs/quarto-html/quarto-syntax-highlighting-7f8f88aac4f3542376d5c11b86a4c14d.css,96d688dbd4c2de66404fd9b0e75d5b62573cbece9ee7011ca24d8bce1bbe044c,3678
_build/nathealth/site_libs/quarto-html/quarto.js,4ecb60f215d96b2af0fe9d985c71e32863b1c993a64725a416ac18b5991c59c6,26830
_build/nathealth/site_libs/quarto-html/tabsets/tabsets.js,a9c226bf70e82eaf5476f619cecfb70b4446b87ce4d1634d6404b0b2ba006d15,2882
_build/nathealth/site_libs/quarto-html/tippy.css,5969f497d9158d7682f8219c6f13fa67269cdf5bf50a3931d95327151dee5678,1409
_build/nathealth/site_libs/quarto-html/tippy.umd.min.js,41181eeec6d7ba64cb9165f0e95563e34e026bde79e7c13aeec83270429b6fae,24033
_build/nathealth/site_libs/quarto-nav/headroom.min.js,5b80cc4165a661a3f2060d6bdb5ccff591f04c4f8e39a06c12d3c2544587cb17,4570
_build/nathealth/site_libs/quarto-nav/quarto-nav.js,a3e9c8c52dd54d783a6d9294357ef104d17d03faf0a404b592216c0d71a9f717,9636
_build/nathealth/site_libs/quarto-search/autocomplete.umd.js,cd9db3b7d812139a4679a2566ea8f01b2a80159490a60b9e9e813e81b5e00a05,96397
_build/nathealth/site_libs/quarto-search/fuse.min.js,c57339c3fa16b1d69d9a6b46749a8139ef8d4fc9bbfe48144ff897aa7d4222ec,23539
_build/nathealth/site_libs/quarto-search/quarto-search.js,1a23221f499b3993dc66ca5c8913e4e6602dfa4652337e9fbf75139ded5ece68,43121
_build/nathealth/sitemap.xml,2d9bd3176505143004b576c0d6e8d4dcf77ce27fb2c4a55d94942cedcf9cb07d,5742
_build/nathealth/styles.css,557cf99b617ba158611d5326a76716c871f7373357e11d0295012600c0e6994b,302
_build/nathealth/supplementary_information.html,a0b5d097b12ee4a7cbfbcd5cb4740f1eac81bf1c9dba1e4e00a9d5644bfec4eb,49234
_quarto-nathealth.yml,80dd05573b6c764272d0d0aa1c82571bdaab3cb2bee9ee34441e2456318708e3,7480
.Rprofile,3f9d62fc3f1bf5888a09816101b705f9844ef4cd44ee5ad157f4168dac4af4d4,26
artifacts/06_model_data/H06/gap_timing_unaware__chest__all_available__frame.rds,7322cc840f997b69cf8e37ab0913af56d44295bd37ac9b18ffa4b2bd53192de7,282996
artifacts/06_model_data/H06/gap_timing_unaware__chest__gap_exact_common__frame.rds,100471b70bc70261fe2f702ff646531b750af1a3698989cb994f9b88269ac8dd,279272
artifacts/06_model_data/H06/gap_timing_unaware__glasses__all_available__frame.rds,d711bea3516d63ab0de0cca91f90d1df1b66ff6cb6a7feab41b62535a7089d28,258852
artifacts/06_model_data/H06/gap_timing_unaware__glasses__gap_exact_common__frame.rds,74c815750c0fc0781c0817165406d01023ade1d6f1717e76d8d0939553af3299,256628
artifacts/06_model_data/H06/H06_candidate_flow.csv,c2042afcbc09a9794ec8bf8e778f5561013721f45b53f21b3096e20c2381b4cc,1136
artifacts/06_model_data/H06/H06_candidate_missingness.csv,6f6fdcbc96a3dbb459bae3dc9da6edef38cb83e8720106e95fb7c2e20c6f184c,336
artifacts/06_model_data/H06/H06_category_cells.csv,2285e77afc2b24709de5936e29517b0f85a1945c81a6d7af4763eb9a56bfb36c,17784
artifacts/06_model_data/H06/H06_clock_composition.csv,3477f0c40b4eaafec2bc3aa97d43167aeacae8c95f1d58e751c44e86a80b42c0,475205
artifacts/06_model_data/H06/H06_current_pin_V0_method_frames.rds,c4d06f6c429f028ec6d54f0a88f1300292004c97df81412adc228b91e06a1cdb,510012
artifacts/06_model_data/H06/H06_design_diagnostics.csv,e8c26586f63eebe1ec710bdb0af41bb697404a0060a83178829bb7707b1501a6,823
artifacts/06_model_data/H06/H06_exact_samples.csv,98dcf8c8228eae31c1d077152918469176bc8206cbc233f8821cd0e590e45f32,1392
artifacts/06_model_data/H06/H06_exploratory_predictor_samples.csv,09b6a8bd4abfdda9972b5506300eef7ca82613167d4822716470d06df22addb6,1002
artifacts/06_model_data/H06/H06_exploratory_two_part_formula_registry.csv,0d55a1320de4539953922165cbe1abd9587cd8b60af3ad715b3ad4bec4d09567,1882
artifacts/06_model_data/H06/H06_exploratory_two_part_package_versions.csv,5d309cdd8c5365f364c03326a770228266c8f213936f6e899fdb49b524382002,126
artifacts/06_model_data/H06/H06_exploratory_two_part_support.csv,f354c3b5981bc8493a2bc8aa26be3048239e903aa0b0c7b13859de0e55360771,68719
artifacts/06_model_data/H06/H06_gap_exact_common_samples.csv,62c086f8a9e80bdad8b9792a273ecbf7b1f459aeed1f3bf82eed37aad25f7441,282
artifacts/06_model_data/H06/H06_h03_robust_route_pilot_registry.csv,4bdaa4af4f4590e9134121cc5fd353cb2ce3d2167455a00e57008eb06726e13e,1954
artifacts/06_model_data/H06/H06_input_audit.csv,2a3f49aee32ccccd0f5e8416d783128f4ef91dfc1d85eb2204c282081dfb4711,3129
artifacts/06_model_data/H06/H06_KNUST_S005_exploratory_adapter.csv,58d60b80f31e1aa1317d7499e7e9545ebd169cd9dffdbec4bf6281bee2cce38c,397
artifacts/06_model_data/H06/H06_multiplicity_registry.csv,cb1719e0c3b2e030be530380d01406fb99be85679f897df424c0a3d676b61050,376
artifacts/06_model_data/H06/H06_package_versions.csv,705bc5e127e24943548b42a89f90cbab72a2f766b55dc2278987252e7a36693f,207
artifacts/06_model_data/H06/H06_predictor_registry.csv,c1700f4d4559cf3b0119dc79643079e41ec4714ad830ae7698342412f707ae0a,538
artifacts/06_model_data/H06/H06_previous_night_linkage_audit.csv,3bb51cbbabad6e8e9d45063b5c60c209f12434e3080c1e8336534eba254ef79a,175
artifacts/06_model_data/H06/H06_run_registry.csv,4bec44c977c099e5ae8c8aca2c4400b155c14bed068a9afcbf319608d5dfc909,638
artifacts/06_model_data/H06/H06_true_time_sequences.csv,6e92d4a4767c51f0abb13004d1fa92db033df75aae0ca5ca303f61ea82b8679c,537
artifacts/06_model_data/H06/H06_TUM_identity_summary.csv,63aec691d5f61d654fe5a78442db4ae21cd020ef0e91b5058bb15750a5b7403c,134
artifacts/06_model_data/H06/H06_TUM_S001_assertion.csv,80b346a7f5c9e6a4efe4d1724486148bf457c06042bd84f1280f0c1ad56ab1a3,173
artifacts/06_model_data/H06/H06_v0_scaffold_pilot_registry.csv,827050037531a957c849d09985c0b9b44457a624ff22ed703f0566b38044d6bb,3535
artifacts/06_model_data/H06/H06_v0_scaffold_pilot_samples.csv,eaac19ff286d14c9f3fe17c4e240f1b95c509875d66b287dc6dfc6361b39d216,413
artifacts/06_model_data/H06/main__chest__all_available__frame.rds,f6aa716f41d0cf07075a67b820b0470858596fe42441315b298b4e961473c497,287896
artifacts/06_model_data/H06/main__chest__gap_exact_common__frame.rds,d4c602f5a445024a74c71270e99d3b48274a14fb2361e4520dd72a3176227b59,279328
artifacts/06_model_data/H06/main__chest__paired_common__frame.rds,a5bd5fd3763c3f7a7092eb817bb59a9430d7568fcdd544d9aac301e92a745fdc,204944
artifacts/06_model_data/H06/main__glasses__all_available__frame.rds,38c47329b7dc5f7e64d8c42f55629c4a6afd413f5295e44942af8068aab08f3f,259700
artifacts/06_model_data/H06/main__glasses__gap_exact_common__frame.rds,e79c7f45232252b398104765269a8feeec02bbe917829c1710e17b78a35ec3f0,259236
artifacts/06_model_data/H06/main__glasses__paired_common__frame.rds,e1bfb348ad18258232539bfcd3888ab0c0100469c30619ae49944e9a91f8e23d,205300
artifacts/07_models/H06/gap_timing_unaware__chest__all_available__core_bundle.rds,fc4d3ca300af062c10df5f921d6ab80d87faac0bd668f8c8a4c174cd17c46ea3,5197248
artifacts/07_models/H06/gap_timing_unaware__glasses__all_available__core_bundle.rds,47d035ebfb84a026afcc75654e9dcdc872db7c290eebe50a4d32beaafb828460,15824388
artifacts/07_models/H06/H06_current_pin_V0_method__chest.rds,d8cf4cc51a998087631e10e5d625a23686ec724fb127b8d9470a9f748cfc2eef,1100092
artifacts/07_models/H06/H06_current_pin_V0_method__glasses.rds,9a34f1dd2f7931e8d912d54f3ebe7a54255ccb448b1d856c1c6b530c709d1a82,1131416
artifacts/07_models/H06/H06_exploratory_predictor_models.rds,b3fdea58a7dcf17399d046a86996447cf9e14ba324dfa765a10dea20b52c8453,8650648
artifacts/07_models/H06/H06_exploratory_time_of_day_gamm.rds,764e7fe77f3d6d9d311dc3b79d964802ab1a01d73cb68ce07f23794174daeab8,79954580
artifacts/07_models/H06/H06_exploratory_time_of_day_two_part.rds,70e6b1be3b33f3bbac0ceb8d8d2938022b886244b32289ce4691d10fa756c5c1,200385952
artifacts/07_models/H06/H06_h03_robust_route_pilot_models.rds,1360cde2782cf45487661d1ea460466949b22eb75c5f7731833acf62cb65cb5f,6506776
artifacts/07_models/H06/H06_model_manifest.csv,bcaad014de74ac594db0429dbc46953145fe796f4afb4d67d79f0cf085f2f1ac,14879
artifacts/07_models/H06/H06_primary_additive_probe.csv,007dcbe7a4af54e1a388708c311d36fa43e69abfb13efb5e8f7fb2d13127e2e9,780
artifacts/07_models/H06/H06_primary_additive_probe.rds,3d433444b270740e992f779a91605d8b09020fd01595397d7e0b6be84344b3d5,1864408
artifacts/07_models/H06/H06_primary_gaussian_log10_sensitivity.rds,444166c47c5f4b65c483c7eaa1da70a634c425b0d0ab59daaf4f45eb8f10cd38,1093624
artifacts/07_models/H06/H06_primary_influence_refits.rds,810e8da7061a93b92ccdb8c2f84160b65f006e1fed240558e503c1b494db5703,24049428
artifacts/07_models/H06/H06_registered_random_site_sensitivity.rds,973f2b829e3af29a9827fab9c3b31091dd410950dde3e9b6474ea8fc0ab92d97,2399652
artifacts/07_models/H06/H06_robust_core_models.rds,a0247d023c94e8e8cbaf1a85faa24f41d8b89c7f56a9a71e73bb9129c8eca271,7404368
artifacts/07_models/H06/H06_robust_exploratory_models.rds,2492eb6b9b9c59e82b70e0c3bc1db09b574ecdb96c26c78b86963f17b83c1f2a,2330852
artifacts/07_models/H06/H06_robust_gap_exact_common_models.rds,149f9f8ea31e3f0de1bcd3107d491abf211494ad265a71701c58bca133412e43,5523960
artifacts/07_models/H06/H06_robust_influence_deletions.rds,070f8ecc063419c33f2051c3a9db8a015d8c546841de0e6e1170b768c4a5a791,3208
artifacts/07_models/H06/H06_robust_model_manifest.csv,efe52927a2382bf61d28b55f1d4fef1f221f91d715c8ae72e47a3c999a7daa3c,22516
artifacts/07_models/H06/H06_robust_p18_models.rds,6aabc1aea107b44193c41bb8b516615bbd67d7bdcf504c0f0cae7bf25a8bf3f7,7394852
artifacts/07_models/H06/H06_sensitivity_model_manifest.csv,13cb2cbbfb1b2c7d6b1fbd856c44fb84110dbf8ee0af228512fe1d17b3009f52,5630
artifacts/07_models/H06/H06_v0_scaffold_pilot_models.rds,0ebbdbc94eea4bf79ca76c1856779af4e552f0dbbad2ccce935bb80e25a04589,198688992
artifacts/07_models/H06/H06_weekday_weekend_sensitivity.rds,6cebb04e2bfe1ed93ac180cc1584b8801e170531d47e6237c580cf9da88f06ee,2034692
artifacts/07_models/H06/main__chest__all_available__core_bundle.rds,9c7c5e44fc166874b4d357169bfd647279d98cd299cc8a984aaed7a0c0812524,4724204
artifacts/07_models/H06/main__chest__paired_common__core_bundle.rds,ea9994ed8d354b7b85e5f6bda91efd79afdff3fe1b801a113a45679317113a7b,3124796
artifacts/07_models/H06/main__glasses__all_available__core_bundle.rds,4b208fd8db0483fa005998b6f27897ae29c4b54f7c42a3fd65c35128073bd928,15858072
artifacts/07_models/H06/main__glasses__paired_common__core_bundle.rds,d9d367310d16f55a56740b214614b752d03fedd9d98f04317a167e3ff077b121,3116112
artifacts/08_diagnostics/H06/H06_DHARMa_100_simulations.csv,aa71533f8229a3e6baa283d73a708f2a1463ddbdfeb857bb4cfbd7659ce4303a,628
artifacts/08_diagnostics/H06/H06_exploratory_gamm_diagnostics.csv,54d77fb7f44992e3da2e2339dac22ef8f17614c754764c928a91919e54050a59,505
artifacts/08_diagnostics/H06/H06_exploratory_two_part_calibration_summary.csv,8e6bf4222fd2fe9dfd915f9b4bcc000e99c84be8b0573a9e28a52422ae2adb55,505
artifacts/08_diagnostics/H06/H06_exploratory_two_part_concurvity.csv,d9fba9b64c6d40e605afb6d5930356e2a79ad7ad086db9e125b49ac345211f01,6780
artifacts/08_diagnostics/H06/H06_exploratory_two_part_cyclic_closure.csv,a37c5840804fc42ea11bf73b67ae995b212cc433ca8d47dbe551413be62c6cd2,645
artifacts/08_diagnostics/H06/H06_exploratory_two_part_fit_summary.csv,4394afd0406a4b69bcb160b270a128b9ccf8d3922239b1e41eadb7839e20c69f,3333
artifacts/08_diagnostics/H06/H06_exploratory_two_part_fitted_decile_calibration.csv,8df44ab03c28b2e76cce67de17a4472c4c6104332fed0716318db80bab54c265,4232
artifacts/08_diagnostics/H06/H06_exploratory_two_part_k_check.csv,dd81b661337df1281b932fafbf84f44c98640466c4010b4614687941afdec1de,2435
artifacts/08_diagnostics/H06/H06_exploratory_two_part_k_sensitivity.csv,41c829cdc4ba8d3a97add451996c388433485c279bea789f917ee4ee1fdd31ca,558
artifacts/08_diagnostics/H06/H06_exploratory_two_part_parametric.csv,6caf6d39462f9a4882f4c902482ec1f6cfb4566f8373f5775c2852a1cb07cd75,6399
artifacts/08_diagnostics/H06/H06_exploratory_two_part_per_sequence_residual_lag.csv,d3a42aa2b98bb175ab348796475d2ed978a7f8ff296dfbd701804baf9a970cd5,731125
artifacts/08_diagnostics/H06/H06_exploratory_two_part_residual_distribution.csv,7b860c074c7edfd592ef756c27c00e67deb16f932c1646109fc69ade8d763d5f,2182
artifacts/08_diagnostics/H06/H06_exploratory_two_part_residual_summary.csv,06fa194a7c4f5274479a8128e2be7c44903af7180dc37f2ccb54276e1e252803,969
artifacts/08_diagnostics/H06/H06_exploratory_two_part_response_distribution.csv,0c627b2c55c1024ac8d902c4aa44d128ab252ab8e6216cab782a884b80c7a435,393
artifacts/08_diagnostics/H06/H06_exploratory_two_part_smooths.csv,b1131e78df5c27c7d91c23f7add2d11ab63e6a8b08dfcbdaadb1c7964acff796,2547
artifacts/08_diagnostics/H06/H06_exploratory_two_part_variance_components.csv,c1fe7f8ffa3c7c671dfab56f5ba26edf28526d377ba93cb8ad17a9d44c6164d3,1530
artifacts/08_diagnostics/H06/H06_extreme_exploratory_records.csv,b50b6507ef34c096187acccccb9122e842a323ced8d19c04a4956c285b266355,984
artifacts/08_diagnostics/H06/H06_gaussian_log10_diagnostics.csv,64055d5f9e11ed3912d6ba353f3f40472e6d40cd60ee44f7115a7ba4b4b25ffe,548
artifacts/08_diagnostics/H06/H06_gaussian_log10_residuals_by_clock.csv,cfb1e9ed5a5801380041bfb05bbacb8dea70f589222e53e7a3f43ac1b1236ae3,167886
artifacts/08_diagnostics/H06/H06_gaussian_log10_temporal_summary.csv,6b52401eb1e314bb4cb7ce516a085b2ee6fe470398c1d669e1b5d52feb9e7cc8,471
artifacts/08_diagnostics/H06/H06_h03_robust_route_pilot_calibration.csv,7f731f9e634092f37b387c6e1551b425e4353903c292d133612a23f964aa5002,6627
artifacts/08_diagnostics/H06/H06_h03_robust_route_pilot_cluster_influence.csv,e74298064c8421ab328b8e9cd5e40d80d23655070a95b56d50feb1c77f62f32f,100878
artifacts/08_diagnostics/H06/H06_h03_robust_route_pilot_covariance.csv,ee0a4d86fa04d63d8ba2f3887fa8965e925415bf2ccfd939e009b14a1ed4396f,1756
artifacts/08_diagnostics/H06/H06_h03_robust_route_pilot_fit_diagnostics.csv,7f69b5273311a7337b9fc8fa6752a3812fde020fef31316ff480e3889e3d416c,2673
artifacts/08_diagnostics/H06/H06_h03_robust_route_pilot_mean_structure_gate.csv,05448e577e564b5169407800a33b20ed3ee0e6271773f5fb260652e707c473e6,992
artifacts/08_diagnostics/H06/H06_h03_robust_route_pilot_power_sensitivity.csv,ccab7a502c5992d98ab9c4bf3d83a60315ae3e4c2e3875b6a717988e03c0ea7e,1112
artifacts/08_diagnostics/H06/H06_h03_robust_route_pilot_targeted_deletions.csv,ad9595ba426161033c66b53435c4420302c6d9b7d62a0d915314f752825832c0,638
artifacts/08_diagnostics/H06/H06_influence_refits.csv,ed5b6ab904bdc1c017ed170691eea778d9e25e90f6376bf1e0ab9639e0bc2d99,27502
artifacts/08_diagnostics/H06/H06_influence_screen.csv,3609761e07a0f14ad7c7752546c72e707272ce5d4f26e91e957bccb91f943b54,6101
artifacts/08_diagnostics/H06/H06_residual_temporal_summary.csv,308769120b2ac5f521251e7ef042b3c116b512d30d2ff10b131a6e4aac3d4e33,1383
artifacts/08_diagnostics/H06/H06_residuals_by_local_clock.csv,b5ea44b4bfbccce20004f11944d04c97be21dc27af86fd54fbdf4b10fd3ae737,816483
artifacts/08_diagnostics/H06/H06_robust_cluster_influence.csv,a7d3ab11c1292d14911a15c08a084baff13d49ccbaf575f1d60a903b954c896f,233983
artifacts/08_diagnostics/H06/H06_robust_covariance_diagnostics.csv,4aa508aa3143027a375259ba51acb2474dbe66cf98d7bc2d6815bb8dfd31f9f0,6077
artifacts/08_diagnostics/H06/H06_robust_exploratory_diagnostics.csv,9d3bf518e03391ce078b2d26138a0718ca0699a9562f1656441d44a21a78b4e1,3334
artifacts/08_diagnostics/H06/H06_robust_fit_diagnostics.csv,1e121b7912ec858cdf55223c7c3660159193c6b321936105ae148f05c27b119b,6902
artifacts/08_diagnostics/H06/H06_robust_fitted_decile_calibration.csv,866d7b24204cea62ca8403d121d9adf953dd2474f43e6a78bcde68ee07c1c7c2,9791
artifacts/08_diagnostics/H06/H06_robust_gap_exact_common_fit_diagnostics.csv,2279d0d3a8166e15a26c64f622145e1d0edcc00c4c42552482b778ebe2153b88,4990
artifacts/08_diagnostics/H06/H06_robust_influence_deletions.csv,8d4e89947710ce9e66c2c8f911459817bfeddbfa59ac97dd2c1f2d5a266a448d,12765
artifacts/08_diagnostics/H06/H06_robust_p18_fit_diagnostics.csv,ee3ebd1781aea0a5e2e7b9112a2564b009e1c03f10588e1276a6cdbd91a8675d,7006
artifacts/08_diagnostics/H06/H06_robust_residual_acf.csv,8a5d1099ab6955db01b16884d9871a8f8463cb36cddce34ebbc3a0e935390816,2566
artifacts/08_diagnostics/H06/H06_robust_residual_fitted_bins.csv,f363c6e784907baa2be4c08dcd9da226d8351c9e1e59596f36636a88166ec9bf,39438
artifacts/08_diagnostics/H06/H06_robust_residuals_by_local_clock.csv,0d260df19302ac9ef485144bad58a77bb869f942bcf8479432fc93b7eea87810,915779
artifacts/08_diagnostics/H06/H06_robust_response_distribution.csv,7f625998937c1645499810e495a72362f5e712c463f133305400b7ccc29e997b,821
artifacts/08_diagnostics/H06/H06_special_record_screen.csv,98afc927af73be842b05201fb140355daf235afd419faa7c367278320827ebd2,553
artifacts/08_diagnostics/H06/H06_v0_scaffold_pilot_bam_gamm_audit.csv,85ca4c9ae9d8d81d572bd0f1674c03e35f007bad5388b0b3c8eb95e05bc3bbef,2352
artifacts/08_diagnostics/H06/H06_v0_scaffold_pilot_bam_per_sequence_residual_lag.csv,5d559c9fd2764a882cc3c3d1219593ea8156bdd9efa653b9c03caf5ac830bd3f,291820
artifacts/08_diagnostics/H06/H06_v0_scaffold_pilot_bam_smooths.csv,693c872ed2667dcd868ec42b7b662ec86be098c62d12267bc723b673672ac2f5,342
artifacts/08_diagnostics/H06/H06_v0_scaffold_pilot_DHARMa_100.csv,58c0eebb33767a46368eb4a89f6aeabe5b0093562351224b0e8896972327087f,1526
artifacts/08_diagnostics/H06/H06_v0_scaffold_pilot_fit_status.csv,6e3859ccb237b87730071fa0b2266eb3538071adfed2e778e67b6f5faf0ca8d4,3556
artifacts/08_diagnostics/H06/H06_v0_scaffold_pilot_robust_calibration.csv,71fbb4e2c7079bf5f7134e18aac8b431e72767bb6e7b50ee80cac60241c2ebcd,10672
artifacts/08_diagnostics/H06/H06_v0_scaffold_pilot_robust_covariance_sensitivity.csv,1f0ab2d6dc453559e153735ef0432c2cfb7c3abbfb128da5ccfb204b391d2619,5743
artifacts/08_diagnostics/H06/H06_v0_scaffold_pilot_robust_influence_ranking.csv,f10b08f7781fab6c7e9870d036b8b3d44806e75f55d10a09729cbf1641fa1dff,14726
artifacts/08_diagnostics/H06/H06_v0_scaffold_pilot_robust_leave_site.csv,b02cc73bd1e98d66511a61cac0b45ecf9aa528ecb2af60fcf607d05bb3ea303b,13748
artifacts/08_diagnostics/H06/H06_v0_scaffold_pilot_robust_targeted_deletions.csv,b6b67d9f78d1fe09af9fe861fc88131678112da1bd2d2bba9fbf8acb9fe9cfe4,5243
artifacts/08_diagnostics/H06/H06_v0_scaffold_pilot_simulation_runtime.csv,44b79335f87e538de1c97273a9996cc24ac7c67598a8bfa834d6c0b0e9d20279,1102
artifacts/08_diagnostics/H06/H06_v0_scaffold_pilot_temporal.csv,17f7573ace0ada36b6e80386bbfa2206dcd96206c3e762610535416568525407,2206
artifacts/09_tables/H06/H06_current_pin_V0_method_effects.csv,70e91f4994fb31c2f0ab8cc95b80308654c44fa503fbc2e797468bb81ed4a678,2542
artifacts/09_tables/H06/H06_current_pin_V0_method_performance.csv,020ecfc9bef63494e369bbd8c24215035b53e3bcc246c94bf47f85aba32213a1,731
artifacts/09_tables/H06/H06_current_pin_V0_method_reference.csv,ba1fa3804c75d42f5a25b1f608513faeaab385448e274ef409f83bbe11846f9c,500
artifacts/09_tables/H06/H06_current_pin_V0_method_tests.csv,a69decc7e019a149e7897357c25bcf1ba69ba6d1ee4705a6587bd0287ba6d2e9,1094
artifacts/09_tables/H06/H06_exploratory_predictor_effects.csv,91d5fe6362c1d226f5763a8b64713aa71e178e9f8d8369d541ebc1b17f2abfa5,1863
artifacts/09_tables/H06/H06_F3_practical_contrasts.csv,e729433c494df2f883d6bcea8525ecacc8ede0a204ed98f12f59ee708252b255,1550
artifacts/09_tables/H06/H06_frozen_V0_output_summary.csv,512817343e70ad3d128da86bccb056212f2d83714b42c24673da2ab7e98f3190,328
